STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AGO,Angola,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,87.118,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AGO,Angola,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,86.956,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AGO,Angola,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,86.857,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,67.563,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1992,68.091,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1993,67.117,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1994,66.311,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,65.233,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,64.53,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,65.243,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,64.573,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,63.75,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,63.325,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,62.866,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,62.643,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,62.184,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,61.709,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,61.21,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,60.673,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,60.089,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,59.449,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,61.248,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,61.748,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,64.663,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,63.068,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,59.495,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,60.169,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,61.946,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,63.858,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,64.516,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,64.8,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,65.559,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,62.327,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,63.574,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,65.338,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,65.052,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,64.299,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,82.016,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1992,82.304,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1993,82.664,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1994,82.838,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,82.984,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,83.122,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,83.187,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,83.308,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,83.459,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,83.625,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,83.846,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,84.085,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,84.319,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,84.551,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,84.84,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,85.477,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,86.319,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,87.149,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,87.825,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,88.037,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,87.934,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,87.83,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,87.723,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,87.615,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,87.512,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,87.477,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_HCP_EMP_2WAP_A,Labor force participation rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,87.35,1,One,WB_HCP,Human Capital Project (HCP),0,Units,RATIO,Ratio,602,CCYY,A,Normal value
